transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0xca71d467960eb076ad930f8643b894ef01b435c7135ca9d0170665c4c1c008c7,1,0x90000203c4def58dd0c61045700bb11a423b0009,0xfc3a0e57cd1f4b33546c9cdaf3694e508803f779,2022-01-26 01:54:28.000000 UTC,1,1,1.0,1,6,6,1.0,2,1,0xca71d467960eb076ad930f8643b894ef01b435c7135ca9d0170665c4c1c008c7,1,1,12,1,0,0,1,0,0,8,3,5,1,1,2802028,173205516972,3398150,72645,0.0,0,-1.0,-0.8777953516096061,-0.7818425024743252,-0.7300365999585849,-1.2146589465181217,-0.9729433572228715,-1.0025684628329397,-1.6643666758312543,-0.8207823262211247,-0.42378432923327275,-0.7743195498775102,-1.196604212820312,-0.4691017030790389,-0.8305998442609617,-0.8276949834613953,-1.2644492001715346,-1.4363455680708217,-1.470124687308303,-1.2786734049010564,-1.3083766081249075,-2.4298596741076355,-1.766961532584932,-2.9654905168808514,1.6184455235606081,2.7028182904306703,-1.2965821913983953,-1.2804435133894831,-0.0,-0.9950447780803109,0.08333333333333333,1.0,1.0,1.0,2.0,6.0,6.0,0.16666666666666666,1.0,1.0,1.0,0
0x7ebf48307a164f9565f205efe1632498191767592917f86fce0232dcad07097e,2,0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,0xca11bde05977b3631167028862be2a173976ca11,2022-04-28 21:17:35.000000 UTC,500,506,0.9881422924901185,50,24952,27135,0.9195503961673116,607,27,0x7ebf48307a164f9565f205efe1632498191767592917f86fce0232dcad07097e,6,6,247,235,49,313444,1633,1626,10123274,22,24,7,1,1,773296,47338908967,4581077,744086,0.0,26998,2.0,-0.517757852994018,2.142469237721597,1.9562056072083795,0.3297557174500043,3.383042222866339,3.699615095404265,2.361673496283281,-0.41958659172199086,-0.25474044760370745,-0.04412077207279256,-0.5171789878542332,3.1249240459969667,-0.35162173279383974,-0.35388409013423255,4.82891983756882,4.280569292429355,4.214290262263449,-0.6627303115214832,1.0274461228565313,-1.585689060484306,-1.766961532584932,-2.9654905168808514,-0.3435100403307481,-0.25653587670541106,-1.1462273812849575,-0.36312860272480035,-0.0,3.694778029313892,0.008097165991902834,1.0,2.1531914893617023,0.0015951761872098774,0.373079287031346,16.616656460502142,0.002464814993171676,0.0002211166390270868,0.011857707509881422,1.0,0.12,0
0x5f8727c991bac61b0c64c4dc3606d5351eb13af930ca6f2a90d63aefb0d98b8f,6,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-17 18:15:15.000000 UTC,63,63,1.0,36,4027,4485,0.8978818283166109,363,63,0x5f8727c991bac61b0c64c4dc3606d5351eb13af930ca6f2a90d63aefb0d98b8f,20,17,953,13,92,598783,525,546,3522889,79,31,12,5,5,2201576,48356327101,27274160,2128731,0.0,4367,2.0,0.9223921414683345,-0.4185011640131084,-0.4002405269994725,-0.11150561511231742,-0.2708100285313492,-0.2262375933816352,0.7379482037279973,0.135915194507579,0.2185824209590754,1.5623165390975862,1.5239878582140716,-0.2847926903059104,0.06870599767730805,0.0774424833241182,0.6920001722401969,0.48335646995691295,0.5080459022936263,1.8450379972382083,1.8060536998503443,0.5247374735740182,0.8839813219674194,0.2594043039407071,1.037757614931133,-0.23261451549376141,1.7381553281751225,1.528557345075974,-0.0,-0.23645317129867954,0.0062959076600209865,0.3870967741935484,4.846153846153846,0.00010521323215049166,0.6636197440585009,8.542857142857143,0.0011430955834556287,0.004459308807134894,0.31746031746031744,1.1764705882352942,0.4722222222222222,0
0x85c79fef54eda0f95692be601eda64b2dcb26a29278691018315c0580063ac19,2,0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,0xca11bde05977b3631167028862be2a173976ca11,2022-03-20 18:14:45.000000 UTC,112,114,0.9824561403508771,11,23884,26046,0.9169930123627429,568,7,0x85c79fef54eda0f95692be601eda64b2dcb26a29278691018315c0580063ac19,2,2,299,81,10,63089,1577,1587,9872919,34,24,7,1,3,1127262,27209679654,16447750,1062104,0.0,25911,2.0,-0.517757852994018,-0.1313442997453726,-0.12895666053310578,-0.8994722804021776,3.1965516993541416,3.5108621780493934,2.102143633948625,-0.728198695182863,-0.3899755529073597,-0.6282797943165667,-0.36683808701067533,0.7596250487418177,-0.7328492092676715,-0.7323278510577845,4.619833645097337,4.143447718284517,4.073711067755819,-0.13477908862470603,1.0274461228565313,-1.585689060484306,-1.766961532584932,-1.353043106470072,-0.0011949572501007788,-0.7298108746802348,0.3620747925543916,0.07134390231996328,-0.0,3.5059552501584914,0.006688963210702341,1.0,1.4074074074074074,0.0017752417181803772,0.35768261964735515,16.516169942929615,0.002419142462412336,7.678722260615834e-05,0.017543859649122806,1.0,0.18181818181818182,0
0x7ccfab13e70e152c89b353ac71fef48335678fcfcebc2c97922504485361fd6a,4,0x9dab4dfabc5eca084ffdd386a7b676f2b61bd871,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-01-28 00:38:56.000000 UTC,25,25,1.0,12,831,835,0.9952095808383233,160,25,0x7ccfab13e70e152c89b353ac71fef48335678fcfcebc2c97922504485361fd6a,16,7,280,3,44,284248,61,525,3386539,31,8,12,4,5,716609,148240697638,6509907,698828,0.0,765,2.0,0.20231714423715827,-0.6411942424248219,-0.6023736039744123,-0.8679536137905832,-0.8288846663075505,-0.8588805211550805,-0.6129380027831609,-0.45044780206807805,0.08334731565542317,0.10191898348815095,-0.4217703392419753,-0.4383835342835175,-0.4004970502904849,-0.39801759673056186,-1.0404282796663744,0.40952177618661545,0.4314827293147947,-0.26676689434890033,-0.7522283388436125,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.39833116754238046,2.1158497266560947,-0.901065280503504,-0.4249595576811736,-0.0,-0.8621566216369979,0.014285714285714285,0.26666666666666666,8.333333333333334,8.795105699580297e-05,0.3041825095057034,13.688524590163935,0.00024538319346589733,0.019161676646706587,0.64,2.2857142857142856,0.5833333333333334,0
0xc9d54df2a3320e3f941ed4f636f379c208f2c07dc6d21f52939eeb1a9b49626b,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0xc69c916ce44f2cfa50a28e0e3002e818804217b5,2022-03-14 21:22:23.000000 UTC,13,13,1.0,7,4016,4473,0.8978314330427006,360,3,0xc9d54df2a3320e3f941ed4f636f379c208f2c07dc6d21f52939eeb1a9b49626b,1,1,1016,4,18,115433,522,543,3504491,79,32,12,4,5,2337084,59967553240,22870465,2301562,0.0,4355,2.0,-0.15772035437842985,-0.7115183724495735,-0.6662051019664986,-1.0255469468485552,-0.27273081107688685,-0.22831751533595887,0.717984368163793,-0.7899211158750374,-0.42378432923327275,-0.7743195498775102,1.706131641928382,-0.4230244498857568,-0.6546487012730393,-0.6532031672217021,0.6807991262149389,0.47280865656115617,0.4977150679961232,1.8450379972382083,1.9172833537066032,0.5247374735740182,0.22124560832933154,0.2594043039407071,1.168805320863602,0.04038664823541475,1.1784278677971824,1.764677053769795,-0.0,-0.23853769139975112,0.002952755905511811,0.3684210526315789,3.25,0.0001126184659632344,0.6617647058823529,8.568965517241379,0.0011459578164253192,0.000223563603845294,0.07692307692307693,1.0,0.14285714285714285,0
0x4df5e3879a96b87160a852f7ee88d4a24feaca59b5440a8a51a648e18d687089,8,0xe93a9a8f02e3a1c781fe50e36a5ab0189dc8b3db,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-24 17:10:57.000000 UTC,196,196,1.0,70,892,904,0.9867256637168141,214,196,0x4df5e3879a96b87160a852f7ee88d4a24feaca59b5440a8a51a648e18d687089,2,2,258,26,130,841917,226,320,2052843,26,8,12,4,5,615181,54908409801,19714217,598984,0.0,841,2.0,1.6424671386995107,0.3609246104278888,0.3072252424128171,0.9601290496818925,-0.8182330540095691,-0.8469209699177195,-0.2535889626274833,2.188185682522379,-0.3899755529073597,-0.6282797943165667,-0.48537610498348055,-0.08512459313502123,0.44015841065181077,0.4449707746240199,-0.42437074827718424,-0.31124547252343143,-0.3174134756663258,-0.48674657055589077,-0.7522283388436125,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.4964206288090103,-0.07856306730589122,0.7772559707055463,-0.5613652730610873,-0.0,-0.8489546609968779,0.031007751937984496,0.5343511450381679,7.538461538461538,0.00023280176929344664,0.6666666666666666,4.0,0.00043451913540434634,0.0022123893805309734,0.01020408163265306,1.0,0.02857142857142857,0
0xf80978f86eab8e0fbe70add270bec2687a1778e973f86bc4bb4b9dbd643e3071,2,0x9a56b6f330e60ba0a6f882ed54d8802b0c098c36,0xca11bde05977b3631167028862be2a173976ca11,2022-04-20 21:49:50.000000 UTC,467,473,0.9873150105708245,42,70,75,0.9333333333333333,23,24,0xf80978f86eab8e0fbe70add270bec2687a1778e973f86bc4bb4b9dbd643e3071,1,1,247,223,41,262740,21,188,1207356,22,24,7,1,1,932359,38087797640,26105795,898216,0.0,71,2.0,-0.517757852994018,1.94907788015353,1.7806689877301423,0.07760638455724904,-0.9617678951397436,-0.9906089115955787,-1.5246198268818243,-0.4658784072411217,-0.42378432923327275,-0.7743195498775102,-0.5171789878542332,2.940615033223838,-0.4298222407884719,-0.4305297031791798,-1.1897755600031479,-0.7753492619367299,-0.7921708459072747,-0.6627303115214832,1.0274461228565313,-1.585689060484306,-1.766961532584932,-2.9654905168808514,-0.18968265561002068,-0.47404642449986417,1.5896514072077368,-0.15255798344366087,-0.0,-0.9827113674823041,0.008097165991902834,1.0,2.1210762331838566,0.0017774157820819743,0.12169312169312169,3.5714285714285716,5.7977880610291736e-05,0.013333333333333334,0.0021141649048625794,1.0,0.023809523809523808,0
0x49cc94e5ca28455ddf520d87001c5c40a6b67b607e21d6251f52fb99affa2927,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-03-28 07:42:33.000000 UTC,31,31,1.0,8,13682,13683,0.9999269166118542,277,7,0x49cc94e5ca28455ddf520d87001c5c40a6b67b607e21d6251f52fb99affa2927,12,4,263,9,12,73211,323,281,1804013,31,10,12,4,5,724405,24924461573,898972,714081,0.0,13633,2.0,-0.15772035437842985,-0.6060321774124461,-0.5704578549783692,-0.9940282802369609,1.415113196665529,1.368022584607447,0.1656515842208071,-0.728198695182863,-0.05188778964822908,-0.3362002831946796,-0.47092024913313846,-0.34622902789695326,-0.7132990822690135,-0.7170271470651812,-0.06220359346050874,-0.4483670466682696,-0.45713635305776446,-0.26676689434890033,-0.5297690311310946,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.39079177565814094,-0.7835405314812937,-1.6142378317123633,-0.4041210858982941,-0.0,1.3731437667454232,0.011406844106463879,0.6153846153846154,3.4444444444444446,0.0004234278533573731,0.9822695035460993,42.362229102167184,0.007584198348793302,0.0008770006577504934,0.3870967741935484,3.0,0.5,0
0x7aeaf2da9e30a64a501de267100e0d3ec47c7348164e085f89167e9b147e55e1,3,0x718fcce4e82de60b85c45f70d3ff735fa1461bc2,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-23 16:16:01.000000 UTC,163,165,0.9878787878787879,32,78,80,0.975,24,22,0x7aeaf2da9e30a64a501de267100e0d3ec47c7348164e085f89167e9b147e55e1,5,5,286,28,37,235054,36,188,1204807,33,10,12,5,5,753515,63107863870,10980677,735157,0.0,73,2.0,-0.15772035437842985,0.16753325285982185,0.1423272059332609,-0.23758028155869507,-0.9603709623793526,-0.9897422774479439,-1.5179652150270895,-0.4967396175872089,-0.2885492239296205,-0.1901605276337361,-0.4044233122215648,-0.054406424339499805,-0.468922494785788,-0.47238065069342744,-1.1337703298768578,-0.7753492619367299,-0.7936021589100106,-0.1787750238661041,-0.5297690311310946,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.36263994167273655,0.11422109484752221,-0.3328123161102199,-0.3753272990172891,-0.0,-0.9823639474654589,0.01048951048951049,0.8421052631578947,5.892857142857143,0.0006934547233626172,0.12698412698412698,2.2222222222222223,6.47406059720719e-05,0.0625,0.030303030303030304,1.0,0.15625,0
0xcaca900290d1232eb10e6baeb6a8ee2802a067ffb3924e205e99bd956754aad6,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-28 23:20:26.000000 UTC,103,103,1.0,47,5415,5906,0.9168642058923129,428,103,0xcaca900290d1232eb10e6baeb6a8ee2802a067ffb3924e205e99bd956754aad6,8,5,61,18,103,670833,557,515,3328892,10,6,10,2,4,246677,69412871439,7422483,236228,3e+18,5829,2.0,-0.15772035437842985,-0.1840873972639363,-0.18746886702585155,0.2351997176152211,-0.02844219460351215,0.020059831376191026,1.1704979742857573,0.7531394014293232,-0.18712289495188134,-0.1901605276337361,-1.0549368254869593,-0.20799726831710688,0.17623169616992726,0.18635531899563232,0.8114779965096156,0.3743623982007595,0.3991128192839131,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8527951884434126,0.2624633547994506,-0.7850731768537601,-1.0569583150902122,-0.0,0.017510861015207574,0.04918032786885246,0.4519230769230769,5.722222222222222,0.00015354022008425334,0.8294573643410853,10.603231597845602,0.001626666882954784,0.0013545546901456147,0.07766990291262135,1.6,0.10638297872340426,0
0x0a5bb7f1f1f67e775bbda31e2cffbff19c3435d5aef4e8a52ec19d6783993b52,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-20 12:04:47.000000 UTC,70,70,1.0,39,12728,12729,0.999921439233247,269,70,0x0a5bb7f1f1f67e775bbda31e2cffbff19c3435d5aef4e8a52ec19d6783993b52,2,1,61,16,95,616405,317,273,1753760,10,6,10,2,4,396072,18400778259,27655187,253328,3.1e+19,12681,2.0,-0.15772035437842985,-0.37747875483200327,-0.3630054865040888,-0.016949615277534188,1.2485289649889033,1.2026687892387162,0.11241468938292896,0.24392943071888423,-0.3899755529073597,-0.7743195498775102,-1.0549368254869593,-0.2387154371126283,0.0980311881752951,0.10408040130057097,-0.08460568551102475,-0.4764945490569544,-0.485354388493813,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.7083175780604004,-0.9369242581611698,1.786585402248242,-1.0335964933182828,0.0,1.207771838727078,0.04918032786885246,0.40625,4.375,0.00011356151627336528,0.9817518248175182,40.154574132492115,0.007257545355381948,0.000157121533506167,0.02857142857142857,2.0,0.02564102564102564,0
0x2faec8a45dcd90110f7015a544983fa8daf46befd5dd9d74172e6c25d2149441,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 07:47:24.000000 UTC,268,270,0.9925925925925926,39,6789,7399,0.9175564265441276,461,56,0x2faec8a45dcd90110f7015a544983fa8daf46befd5dd9d74172e6c25d2149441,54,19,770,44,44,277319,654,548,3535640,65,22,12,4,5,1711665,27846893601,10741954,1685917,0.0,7311,2.0,-0.15772035437842985,0.7828693905763986,0.7008528133640158,-0.016949615277534188,0.2114810069936407,0.2788367878599592,1.3901001654920047,0.027900958296273738,1.3680808160401194,1.8543960502194732,0.9949035340915506,0.1913389260246715,-0.4004970502904849,-0.4084916708231076,1.173645151326291,0.4903883455540841,0.5152058364238286,1.229094903858635,0.8049868151440133,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.56397220992861,-0.7148288093072108,-0.3631549757457766,0.923589991501988,-0.0,0.2749490934975473,0.003896103896103896,0.8666666666666667,6.136363636363637,0.0009663926150295688,0.8397085610200364,11.313455657492355,0.0019201610118221844,0.007298283551831329,0.2,2.8421052631578947,0.48717948717948717,0
0x5fe112e09e64ca2cc61082bf4c9a61f8a99b5bfaeb967865465396d3150d38a2,3,0xe96664029ad91b2d9928bbcab585450f78eff8cc,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 06:55:51.000000 UTC,260,262,0.9923664122137404,39,58,58,1.0,30,53,0x5fe112e09e64ca2cc61082bf4c9a61f8a99b5bfaeb967865465396d3150d38a2,4,1,218,44,44,277097,22,264,1690300,20,9,11,4,5,508034,34653757702,4857885,493512,0.0,39,2.0,-0.15772035437842985,0.7359866372265642,0.6582984813692916,-0.016949615277534188,-0.9638632942803301,-0.9935554676975372,-1.4780375438986808,-0.018390857222857084,-0.32235800025553357,-0.7743195498775102,-0.6010229517862173,0.1913389260246715,-0.4004970502904849,-0.40882725235702955,-1.1860418779947286,-0.5081379892442247,-0.5209884109157907,-0.7507221820042793,-0.6409986849873536,0.10265216676235345,0.22124560832933154,0.2594043039407071,-0.6000408471543941,-0.5547869843807527,-1.1110439639837373,-0.7054598967996218,-0.0,-0.9882700877518283,0.013761467889908258,0.8666666666666667,5.954545454545454,0.0009382961984568636,0.11320754716981132,2.6363636363636362,3.4313415184632796e-05,0.06896551724137931,0.015267175572519083,4.0,0.02564102564102564,0
0xc652eca0155d6bae0a9fb90abaf68f5df43391d7bca680f45c95e9ccd531c8d3,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-27 03:16:15.000000 UTC,88,88,1.0,46,5326,5807,0.917168934045118,427,88,0xc652eca0155d6bae0a9fb90abaf68f5df43391d7bca680f45c95e9ccd531c8d3,7,4,61,18,102,659016,540,514,3317075,10,6,10,2,4,246677,17419930178,12976014,236228,3e+18,5731,2.0,-0.15772035437842985,-0.27199255979487585,-0.2672582395159594,0.20368105100362668,-0.043983071562861936,0.002900475253020866,1.1638433624310225,0.5216803238336691,-0.2209316712777944,-0.3362002831946796,-1.0549368254869593,-0.20799726831710688,0.16645663267059824,0.16849240464267906,0.7480054023664869,0.37084646040217395,0.3924773442924144,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8527951884434126,-0.9599857905393162,-0.07919690641265045,-1.0569583150902122,-0.0,0.0004872801897896956,0.04918032786885246,0.44660194174757284,4.888888888888889,0.0001335322154056724,0.829126213592233,10.753703703703703,0.0016056309834323965,0.0012054417082831067,0.07954545454545454,1.75,0.08695652173913043,0
0xbde5061510fdac273913410440a249d5499f15ad28ff61958e7a0ab40098179b,1,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-08 13:35:58.000000 UTC,141,141,1.0,55,14752,14753,0.9999322171761675,288,141,0xbde5061510fdac273913410440a249d5499f15ad28ff61958e7a0ab40098179b,31,9,33,19,114,738670,343,292,1876025,10,5,5,1,4,269310,61459994848,5835733,170140,2.48e+19,14696,2.0,-0.8777953516096061,0.03860568114777719,0.014664209949088338,0.4873490505079764,1.6019529533678243,1.5534822922013063,0.23885231462288958,1.3395023980049805,0.590478960544119,0.393998494610038,-1.1358896182488751,-0.19263818391934617,0.28375739466254646,0.2888996636652854,0.012470046707877958,-0.40969173088382804,-0.4167002165520687,-1.1906815344182604,-1.0859173004123894,-2.4298596741076355,-1.766961532584932,-0.5468194012646824,-0.8309071616968768,0.07547668014973012,-0.9867555249170789,-1.1472469745792926,0.0,1.5577975056986804,0.030303030303030304,0.4782608695652174,7.421052631578948,0.00019088335673121052,0.9829351535836177,43.011661807580175,0.007863430464183332,0.0021012675388056667,0.2198581560283688,3.4444444444444446,0.16363636363636364,0
0x52072b61918048137d019142cda8547ad13a7e812ace32f4de1f5b98b51cc9b3,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x59f865f9ab8e76d49e1894cb6f16cc59541f8d90,2022-03-22 16:19:00.000000 UTC,78,79,0.9873417721518988,32,4072,4534,0.898103220114689,366,10,0x52072b61918048137d019142cda8547ad13a7e812ace32f4de1f5b98b51cc9b3,14,12,1043,7,118,758544,531,551,3554472,86,35,12,4,5,2397362,48017125351,20315907,2340000,0.0,4416,2.0,-0.15772035437842985,-0.3305960014821689,-0.3151318630100241,-0.23758028155869507,-0.2629522817541499,-0.21774457873481362,0.7579120392922015,-0.6819068796637322,0.01572976300359704,0.8321177612928685,1.7841932635202293,-0.3769471966924747,0.32285764865986255,0.3189417690939554,0.714402264290713,0.5009361589498409,0.5257803701498085,2.153009543927995,2.25097231527538,0.5247374735740182,0.22124560832933154,0.2594043039407071,1.2270992490316612,-0.2405897690441111,0.8537332053084883,1.8171906037855508,-0.0,-0.2279413808859706,0.0028763183125599234,0.2689075630252101,11.285714285714286,0.00010282844129221074,0.6630434782608695,8.538606403013183,0.0011455987990343435,0.0030877812086457872,0.17721518987341772,1.1666666666666667,0.375,0
0x87ef33d61359613c0f436f06d25632e5e78b8cc83905b13bea1e2dd68552b6ad,3,0xa49b8c71964aba7b31c08757e1c50722096ef7b1,0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47,2022-04-18 21:19:22.000000 UTC,179,180,0.9944444444444445,73,717,752,0.9534574468085106,198,36,0x87ef33d61359613c0f436f06d25632e5e78b8cc83905b13bea1e2dd68552b6ad,9,3,339,42,132,851067,180,586,3781190,26,9,12,5,5,739877,29553144707,24846970,721732,0.0,723,2.0,-0.15772035437842985,0.26129875955949067,0.22211657842336874,1.0546850495166757,-0.8487909581431221,-0.8732666480058191,-0.36006275230323964,-0.2807111451645984,-0.15331411862596825,-0.4822400387556231,-0.25119124020793854,0.16062075722915012,0.4597085376504688,0.45880217568431625,-0.5961201206644736,0.6239939819003367,0.6530869301161799,-0.48674657055589077,-0.6409986849873536,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.37582904204693596,-0.6747117250323962,1.429649654064011,-0.39366837839086527,-0.0,-0.8694524419907484,0.008849557522123894,0.5488721804511278,4.285714285714286,0.00021032396941254988,0.3373083475298126,4.177777777777778,0.00018962279345317387,0.011968085106382979,0.05,3.0,0.0410958904109589,0
0x272b958e0d863b389e71518cbdbff3e32df44814e6437382edadccfcc35de81c,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-18 05:40:00.000000 UTC,166,166,1.0,64,6190,6778,0.913248745942756,449,166,0x272b958e0d863b389e71518cbdbff3e32df44814e6437382edadccfcc35de81c,15,9,61,22,124,800582,617,536,3458641,10,6,10,2,4,243770,35522898819,5513176,233367,5e+18,6694,2.0,-0.15772035437842985,0.18511428536600974,0.14764649743260141,0.771017050012326,0.10688566655936518,0.17120082672371,1.3102448232351873,1.7252675273310705,0.0495385393295101,0.393998494610038,-1.0549368254869593,-0.14656093072606405,0.38150802965583663,0.38248760928769737,1.0354989170147757,0.448197091971057,0.4719694025683313,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8556065035033773,-0.5343518870408682,-1.0277538253073482,-1.0608669801246853,-0.0,0.16777001830078375,0.04918032786885246,0.512,7.545454545454546,0.00020734889449313814,0.8361266294227188,10.985413290113453,0.0017897197801911848,0.0022130421953378576,0.09036144578313253,1.6666666666666667,0.140625,0
0xa1ee225b447cec7494afd4fe3c986043213227acd08c7029ab031308198f9ffc,1,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-01-07 01:43:49.000000 UTC,3,3,1.0,3,3632,4031,0.9010171173406103,311,3,0xa1ee225b447cec7494afd4fe3c986043213227acd08c7029ab031308198f9ffc,3,3,37,1,23,148679,464,477,3072785,8,6,4,1,4,319102,120932804396,8761571,202816,5e+19,3946,2.0,-0.8777953516096061,-0.7701218141368665,-0.7193980169599039,-1.1516216132949328,-0.33978358357565447,-0.3049279739868802,0.3919083872817893,-0.7899211158750374,-0.35616677658144663,-0.4822400387556231,-1.1243249335686014,-0.4691017030790389,-0.6057733837763942,-0.6029475650740941,0.46424556972661746,0.24075676185450692,0.2553037650698345,-1.2786734049010564,-0.9746876465561305,-2.8519449809193005,-1.766961532584932,-0.5468194012646824,-0.7827540831052845,1.4737912097680443,-0.6148696715105029,-1.1026054021687917,0.0,-0.3095850848446074,0.02702702702702703,0.125,3.0,2.0177562550443908e-05,0.6506276150627615,8.6875,0.001181989243637533,0.0007442322004465393,1.0,1.0,1.0,0
0x58329b38e00589163986906aae5bd72dbb4a500db45e1d4782285a840f1d1489,2,0x692fd9d0c2a00e66bf809fdc6dcea5107f5c9f86,0xeefba1e63905ef1d7acba5a8513c70307c1ce441,2022-02-20 09:48:01.000000 UTC,1016,1029,0.9873663751214772,200,102,108,0.9444444444444444,28,5,0x58329b38e00589163986906aae5bd72dbb4a500db45e1d4782285a840f1d1489,1,1,137,433,759,4903498,32,173,1109213,17,14,7,1,1,545319,49689543827,14869868,523608,0.0,101,2.0,-0.517757852994018,5.166406828785917,4.738195061363473,5.057555709189165,-0.9561801640981796,-0.9848891262211886,-1.4913467676081504,-0.7590599055289502,-0.42378432923327275,-0.7743195498775102,-0.8352078165617595,6.166022756753587,6.5886733517297635,6.584572495922341,-1.1487050579105351,-0.8280883289155138,-0.8472800463888402,-0.8827099877284736,-0.08485041570605864,-1.585689060484306,-1.766961532584932,-2.9654905168808514,-0.5639830962046929,-0.2012681517812596,0.16151960318817418,-0.664343090481026,-0.0,-0.9775000672296251,0.014598540145985401,0.2631578947368421,2.376443418013857,0.00020719898178831074,0.16091954022988506,3.375,9.195700739442524e-05,0.009259259259259259,0.0009718172983479105,1.0,0.005,0
